SNCA,APOA4,CHGA,STX1B,MME,MUC6,PM20D1,UCP1,MMP3,KRT20,SYN2,GPC5,HOXC8,APOA1,CXCL12,KRT5,KLK6,EPO,CD38,LTF,MUC5B,KCNQ2,ATP6V1G2,OLFM4,KIF5C,RET,GNAO1,CLDN18,FOXJ1,DNAH11,CA9,SOSTDC1,CDH17,COL2A1,DSCAML1,RIMS2,NPSR1,ACSL6,TLL1,TM4SF4,RBP2,GIF,KRT14,REG4,CLIP4,LIPF,MSLN,RRAGD,CR2,DZIP1,SLC9A3,SLC26A4,SLC15A1,SLC26A3,FGB,KRT16,PDLIM4,DMBT1,FGF8,NEUROD1,IRX2,GUCY1A2,RAB39B,HOXC10,CPNE8,APOB,TFF1,GC,GKN1,GALNT14,LRP12,DNM3,PRKCB,PGC,EHD3,KRT4,PI3,SLC34A2,HMGCS2,LOR,HS3ST3B1,DKK1,COL4A6,PHGR1,TFF2,AKR1B10,PIK3C2G,HYDIN,AS3MT,ISX,CD69,SLC6A19,NLRP2,CXCL5,PRKAA2,HABP2,IL12RB2,EPDR1,EDA,FAM92A1,ITGA9,C2orf40,IGF2BP1,SALL4,POPDC3,REG3A,CD40,SH3GL3,GIPC3,KCNQ3,CNTFR,MTTP,WFDC2,PCSK1N,SMO,GK,ATP6AP1,S100A7,LY6D,AGR2,MUC16,CHST10,TPD52L1,PSCA,PIGR,PRSS1,OXT,PTPN13,REG1A,SLC13A2,ORM1,GFM1,DNAH1,KRT6A,DUOX2,GUCY2C,CTSE,SRPX,MUC4,CYGB,AQP5,BMPER,NPS,ATP6V1G3,CDX1,NMS,REG1B,PLTP,KRT6B,VSIG1,KRT17,SLN,SOX7,RHCG,PPP1R14A,PPM1E,SLMO2,PCLO,MTMR8,QPCT,MAGED1,SCEL,MAP1B,KCNB2,KCNS2,KCNB1,ITLN1,THBS4,SMYD1,LHFP,HTR7,KLK10,SMARCA1,HLX,HMX3,GRASP,NOTUM,OPRD1,RPSAP58,FOXI3,FOLR1,FBLN1,OGFRL1,IL20RA,ZNF518B,FER1L6,LPAR6,DUSP27,DUOXA2,SDK1,NXPH3,FNBP1,DGKB,DCLK2,CXCL17,CPAMD8,MID2,ZNF114,CHST2,CHRDL1,CHP2,SLAMF6,NMNAT2,CD200,FIGN,GAMT,PLA2G7,NPC1L1,ALPPL2,A4GNT,subtype
5.914,4.0553,0.486,4.8602,6.8677,7.4666,2.3238,0.486,5.6633,6.1601,6.2311,0.486,7.1087,3.6109,8.7935,15.5208,11.5646,1.1387,5.5568,10.8774,16.7217,0.486,2.8298,10.299,4.0201,3.6109,7.4469,13.0155,7.3115,4.0636,8.6238,7.8006,10.31,0,2.0721,5.029,0.486,1.9277,5.7941,7.1377,1.1387,1.5865,12.52,13.9752,10.1988,3.4615,10.417,10.2232,8.8559,7.3184,7.8686,2.6342,8.4227,4.0896,0.849,11.4798,10.2115,11.1813,1.1387,0,9.5801,1.5865,3.7463,8.0258,8.4658,5.3314,13.7862,3.4615,10.2467,8.3712,6.9955,5.6633,7.946,7.6505,11.1294,17.7625,14.4518,10.5513,9.838,2.4349,5.415,8.7007,6.6775,8.4966,11.949,10.5374,6.2464,9.2035,5.976,0.849,5.5445,4.8199,3.0376,3.5628,9.2488,4.6461,4.5506,7.1295,6.051,6.3843,7.3651,6.6316,3.4615,5.6287,5.415,7.7152,8.1772,5.7941,6.8478,1.7671,4.5258,6.1191,12.1248,5.7731,8.6163,8.2205,11.4511,13.8941,13.1332,14.542,10.3154,6.4386,10.7654,14.4917,14.1297,2.3238,1.1387,12.1512,10.6525,7.5615,0,9.7107,8.6498,15.5111,13.9112,7.5085,13.3874,7.5368,15.4464,6.5227,10.0681,4.7137,0,0,4.9749,0,1.5865,10.0486,11.8443,11.9097,10.9651,0.486,10.4786,16.7702,7.2821,2.4986,10.3236,9.9422,5.6747,6.5476,10.8146,14.1411,10.1225,3.2949,1.9277,6.2765,8.495,5.2612,1.1387,7.6155,6.9448,12.2134,9.246,5.3314,0,6.649,5.6971,0,12.738,0,8.6641,11.6151,9.7072,8.628,8.709,8.3429,10.3858,0.486,10.8222,7.6902,5.7625,11.3954,4.2501,5.5568,12.0163,6.8276,10.0371,0.486,7.271,9.2564,3.7887,6.4049,5.5321,6.4909,5.8652,6.649,3.87,8.114,2.9655,1.9277,1
6.9079,1.5387,4.8866,5.9609,8.6456,8.3097,3.0538,0,7.2434,5.8776,7.2851,0.7094,5.2538,1.824,8.8873,1.1828,5.4128,0.7094,7.6741,9.3059,11.0828,0,2.6043,15.4983,5.3802,4.9472,6.0256,16.533,7.9527,1.3928,9.3839,4.1304,12.3127,0,2.7476,0.3979,0,2.7476,4.518,13.1046,0.7094,6.5985,0,16.0611,8.6249,8.1168,8.5277,6.3346,10.2592,6.592,12.342,4.0771,10.5567,7.2434,1.3717,2.2662,5.781,13.7619,0.3979,0.9655,6.9567,3.6724,5.0614,9.7219,7.7633,2.3585,13.4922,6.8771,8.4208,6.3289,6.134,6.306,9.5674,10.6969,8.3111,0.7094,13.044,7.7966,9.5245,0.3979,3.7764,12.4981,6.0044,3.1601,7.5079,12.6711,8.0354,2.2662,5.8165,0,7.7052,6.6266,2.939,6.9567,7.9693,11.5591,5.556,5.5265,7.1658,6.1534,6.9079,4.2314,9.8663,5.8461,0.9655,4.6333,9.4126,0,7.7717,2.5269,2.062,3.3518,7.7377,2.4452,8.4261,8.7408,11.6183,4.2314,5.2296,15.6892,2.3585,6.5307,7.9095,9.0491,16.7639,3.3518,1.6884,7.3844,7.1335,6.5357,0.7094,11.2178,8.6295,0.3979,15.729,9.3038,14.9065,5.4964,8.0969,9.6928,5.5165,4.74,0,0,7.778,0,0.3979,10.4359,0,14.6552,2.1677,0.3979,7.5598,1.3717,5.1799,2.9615,11.3786,10.2581,5.4862,9.7148,11.5655,0.9655,10.4226,0,1.824,1.3717,3.4389,1.6884,0,8.2401,2.8143,10.8539,10.0334,7.1237,0,6.6901,11.0503,0,12.6841,0,1.1828,9.3841,8.6144,7.3228,6.5937,6.8254,8.9489,13.4067,12.7311,7.6606,4.2314,10.0167,1.3717,5.4447,12.9483,5.3802,7.7248,1.1828,10.9451,3.9642,3.2105,8.2981,6.2225,7.7987,3.396,5.2049,7.8923,12.7825,0,10.9702,1
3.336,3.4351,4.7601,4.7727,7.4076,11.0729,2.9,0,8.0359,6.5676,1.2848,1.1356,5.6113,3.8959,9.5147,1.6575,3.2295,0,7.647,10.6342,7.6262,0,2.7062,17.1174,5.0163,3.7495,6.3978,15.0231,9.1898,0.9849,5.193,6.2915,11.1686,0.5644,1.9535,1.1356,0.781,2.6478,3.7236,3.8959,5.027,5.4309,0,9.7406,8.1642,9.8984,5.5388,9.3946,10.6588,6.9699,14.4531,3.9006,10.0155,4.0288,0.781,3.3014,8.1738,11.6695,0.781,0,9.1874,4.5549,4.5102,8.4962,8.3129,7.3195,10.1198,0.781,10.9975,4.1309,7.8312,5.9273,9.7741,11.1539,7.4278,0,7.9251,8.8574,9.4681,0.781,4.8704,2.7541,1.6575,6.41,8.578,10.9456,3.4028,2.9897,6.4871,0.5644,6.7711,11.2945,9.045,12.3554,2.7019,8.5887,6.2915,5.6254,5.9442,7.2644,6.6998,3.4351,6.9409,7.326,7.1499,6.373,8.9143,0,7.0776,3.775,1.9535,5.6667,11.4294,3.2295,9.4331,9.2352,11.715,2.342,1.1356,14.4689,3.4667,7.9491,7.2956,9.5588,14.3639,6.966,3.1922,7.0904,8.5312,4.5549,0,10.6787,8.6529,0.5644,9.5914,7.8848,8.4914,6.2422,8.7515,9.6732,5.1681,2.1216,0,0,9.4686,0,0,9.8539,1.2848,7.4829,5.0687,0.3096,7.5816,0.5644,5.5536,7.5952,11.1551,9.3149,5.3315,11.5051,11.4425,1.1356,9.7832,0.3096,2.1989,0.9692,6.4929,4.7833,0,8.4286,2.9,3.5866,9.6892,7.3065,5.8928,6.8689,5.7967,0,12.92,0,2.4722,10.1832,7.4137,7.6174,6.836,3.985,7.5764,0.3096,7.1511,8.0147,2.9897,10.6431,0,5.6667,6.9353,5.2339,8.0787,1.6575,8.6013,3.5866,5.5012,8.0451,9.0856,8.2151,2.6478,4.8224,9.1839,3.1146,1.6575,4.6266,1
4.663,1.4532,0,2.9914,5.7318,1.1102,1.9623,0,3.1876,4.3305,1.4532,0,7.9699,6.2095,8.1454,1.1102,8.1718,0,5.4167,6.3595,3.1876,2.9914,3.4395,18.3347,3.4395,1.1102,3.5859,14.1498,9.1175,1.9899,8.6724,5.7318,12.0867,0,0,2.1623,8.7838,0.6594,2.1623,8.8774,7.4874,2.6356,0,11.5171,6.55,9.2359,11.7504,6.7182,2.8823,5.9368,1.4532,6.3897,1.1102,5.7475,5.7318,2.8823,6.4095,15.4191,0,1.7301,1.4532,2.4944,2.1623,10.7257,5.8084,1.7301,11.7141,0,0,1.4532,6.4193,6.1401,6.5852,7.1417,5.923,2.1623,6.1981,0,9.7973,1.1102,3.0929,0.6594,0.6594,6.7182,6.3595,8.1572,4.3305,4.0569,3.9742,1.4532,5.6173,2.4944,3.9527,8.9885,2.6356,7.6872,2.8823,7.239,8.1976,4.3715,3.3604,2.1623,3.5146,4.6296,0.6594,9.5172,9.3286,0.6594,5.6839,2.1623,0,1.4532,0,0,6.0546,8.0821,11.4912,0,1.9623,15.0361,4.2884,4.9054,2.1623,5.6342,17.4104,0,1.9623,5.2064,15.9521,2.1623,0,10.5173,8.6755,4.3715,12.6573,8.9281,13.6727,6.3493,9.9334,8.9737,2.3379,1.4532,0,0,10.1125,0,7.7545,10.3678,0.6594,11.6045,4.6956,2.6356,5.9603,0,4.2884,4.0508,11.2507,4.0057,4.9054,5.5475,9.3441,1.4532,8.302,1.4532,0,1.7301,1.9623,6.541,0,8.1005,1.4532,9.7831,6.243,6.7727,0,6.3797,0.6594,0.6594,14.21,0,8.9502,10.3051,5.7318,9.1895,5.2942,0,7.211,12.1517,10.1236,6.1401,3.5859,10.0341,2.6356,4.5604,6.7261,4.2884,5.5475,1.1102,6.3997,2.3379,1.7301,5.7934,4.4501,7.25,0,6.6196,7.6377,10.5304,13.0482,3.5859,0
3.6391,0,0,1.7189,6.2454,0.8188,0,0,5.1603,8.5268,0.8188,0.4668,4.215,1.1016,9.1677,2.7505,13.2087,0.4668,4.9266,2.4812,5.2499,0.4668,3.1109,8.0578,2.5767,3.3991,4.7329,9.1474,12.2164,4.6875,7.1642,1.8773,8.9774,0.8188,2.6662,3.806,0.4668,0.8188,3.2906,11.0484,0,1.7189,1.8773,5.3342,8.6811,4.6029,10.375,6.5923,1.3379,6.4229,2.605,2.6662,2.02,0,7.9213,7.8078,8.15,5.2206,0,0,8.2475,3.3459,2.379,8.9206,8.6039,2.5767,4.6476,1.7189,0,1.1016,6.216,9.0777,5.2927,4.3013,7.408,2.5767,7.5441,3.0457,3.3459,0,4.4347,12.119,4.7535,1.7189,1.1016,2.2689,2.1498,2.5767,5.8346,0.4668,5.5729,2.6662,2.5767,2.7505,2.9774,9.0959,2.5767,7.9007,5.8747,4.5332,6.3639,3.3459,10.6835,5.4895,0.8188,0.8188,7.3651,0,6.2598,4.0249,0.8188,1.3379,9.8274,5.1133,7.3106,6.3504,12.61,0,13.2814,12.2038,11.9857,5.1756,3.3459,12.3556,6.6094,1.7189,1.3379,5.93,2.02,0,0,9.9983,5.7976,9.4622,8.6554,2.7505,8.3182,7.1837,11.5689,9.109,8.6717,2.5767,0,0,2.4812,0,0.8188,12.3371,6.2308,6.1709,14.1262,1.7189,8.0117,7.5173,6.1477,2.325,11.0851,2.02,0.8188,5.5258,12.2463,9.8208,8.0784,1.1016,1.541,1.541,4.7329,7.7626,0.4668,8.8423,1.1016,12.3539,9.4715,6.8044,0,6.216,5.1448,0,12.6641,0,5.4895,11.7566,7.7654,7.2861,5.401,1.3379,7.1913,0.8188,6.786,5.9657,6.1936,8.3078,2.4812,5.5138,6.1785,3.2906,8.037,6.6373,5.9657,5.6407,0,5.1448,6.0346,6.9674,4.0249,5.7776,7.157,2.379,2.379,0,1
2.8304,8.1183,6.3496,3.8017,8.9816,9.4198,1.2859,0.4432,11.5761,6.4889,2.0828,1.4843,5.1795,13.3987,9.8988,3.0342,7.3407,0.7817,5.4525,10.4365,8.7397,2.9016,2.0138,14.7575,6.9243,5.0445,5.7414,9.7483,7.0471,4.9807,6.7342,7.5039,14.3988,9.01,1.9548,1.0557,0.4432,2.2003,3.2675,6.4118,11.2542,4.426,2.0828,5.7219,7.082,0.4432,10.6497,4.9301,5.6617,7.1048,10.2237,2.5932,7.8345,8.9588,10.1954,4.6899,8.0824,10.0697,0.4432,1.2859,1.0557,4.8424,3.0342,3.7253,8.2722,12.1544,8.7015,7.0313,0.4432,0,7.5736,6.673,7.2952,10.9621,8.4913,0,14.4916,8.3103,10.6788,0,4.1028,9.4084,6.4597,11.064,5.7414,3.6446,2.5932,5.7021,7.9358,8.1715,6.1152,5.9655,12.3302,9.3031,7.8322,8.5875,4.5858,8.4826,9.6419,7.8,7.3083,1.4843,11.6235,11.2595,1.8144,12.8993,7.8023,0.7817,6.7665,4.4735,3.4684,10.7797,11.6852,12.5448,9.9765,7.971,12.104,6.1152,3.1556,12.046,3.0961,7.8526,7.7235,4.1326,10.9467,11.0712,4.9637,8.656,16.5589,4.5195,11.8206,10.662,6.381,2.5932,11.8904,11.0234,9.2072,5.2078,7.7953,9.0349,5.2493,4.2463,0,0,10.7516,0,2.7556,12.6616,6.0145,5.9902,11.1372,1.2859,7.2399,2.8304,8.9578,3.2232,12.5032,8.6649,5.2356,8.2519,12.6197,5.4406,9.4061,0,2.6767,1.6588,8.3867,4.9301,1.0557,7.9184,2.2003,6.8588,10.2548,7.2651,0,6.5288,11.8201,1.0557,12.8676,0,9.8928,13.6407,6.4057,1.0557,5.5106,6.4057,8.6274,2.7556,11.0249,7.7186,3.0961,9.8546,1.0557,4.5195,6.9028,5.1795,6.3109,5.6617,8.1534,4.3261,6.5288,6.3559,4.749,7.1123,6.6932,6.1594,6.4538,10.4108,4.8781,4.8956,1
6.2803,0,9.511,4.8411,8.2515,15.6329,2.2183,0,2.9607,10.5487,6.3372,1.3594,4.1458,4.0581,10.5457,4.2285,7.033,1.0313,6.7824,12.041,11.4361,1.3594,2.5103,16.4045,5.06,6.796,9.6903,11.9832,2.753,1.0423,9.9591,6.8687,12.8771,2.3717,2.753,1.6265,8.0274,1.8518,6.0722,5.4699,8.4259,12.6972,1.6265,12.3701,8.2929,17.704,10.1151,7.7655,8.8931,8.0437,9.7676,3.8123,5.7189,2.6367,4.5186,0,8.6617,15.6032,0,3.8123,8.4237,4.8411,4.6139,1.0313,7.1113,4.3808,10.8551,6.5769,13.6537,2.9607,7.4191,8.7965,9.7769,16.539,7.9258,0,11.1837,3.6418,10.3883,1.0313,5.1476,1.6265,8.117,10.6417,10.8736,9.2651,7.4496,3.3034,5.8422,7.6352,8.1597,8.9182,5.1262,14.0041,6.9194,8.4015,4.0581,7.521,5.1687,7.6007,8.4838,9.259,7.5128,5.1895,2.3717,14.6876,8.0617,0,6.6235,2.8606,3.3034,4.9425,7.5574,5.0141,7.6578,7.4322,11.0776,0.6059,1.3594,14.2087,1.0313,6.1695,8.991,12.9346,17.606,5.2099,2.8606,7.6652,16.3131,6.4099,4.6139,10.6876,7.6946,1.0313,12.0977,10.243,13.8172,8.3025,12.5546,9.8506,7.9412,5.8552,0,0,11.4388,0,10.582,10.7868,5.3823,9.7906,8.702,2.3717,8.4626,0,7.3283,2.297,10.8514,7.2951,2.0467,7.1856,11.5674,1.6265,11.8317,1.6265,1.8518,5.2891,6.2209,11.2615,7.68,9.2749,3.8123,10.0319,8.848,7.2163,0.6059,7.7621,3.1422,0,13.077,0,6.3558,12.4063,7.3699,6.8879,7.3236,6.1903,7.8914,11.8338,8.8392,7.5003,6.0382,10.9179,1.8518,6.9562,10.5667,6.061,8.4476,0,7.4709,9.0688,9.4444,7.9443,5.2891,8.5005,5.06,6.4275,8.6691,8.7002,8.3993,6.3465,1
4.5985,1.6741,0,4.2454,9.5043,12.2375,3.6315,0,11.5462,3.3509,1.2108,0.5243,6.2467,2.5411,10.4093,3.9909,12.1202,0,6.7002,12.6311,10.5072,0.5243,2.5411,19.1672,6.8447,9.7325,6.888,14.5319,0.5243,1.4724,8.7921,0,9.6309,0.908,0.5243,0,0,1.8597,5.1186,1.8597,0.908,3.7301,4.6992,9.3874,6.4043,0.5243,11.9224,6.5463,3.5796,6.3355,11.4635,2.4282,3.777,0,0,6.0603,8.9825,12.8762,0.5243,0,0,6.2299,4.6243,9.0532,6.6818,0.908,7.9397,0.5243,0.908,2.3057,7.7849,4.7471,8.7931,16.4145,8.7974,0.5243,9.4015,8.2005,8.2594,1.2108,6.3968,9.7786,6.7362,5.1722,5.8895,7.0108,0.908,2.1718,6.4411,0,8.2091,9.7002,5.2407,14.3053,3.7301,8.682,6.5052,5.8016,3.0789,5.3838,6.2215,0,1.6741,1.6741,3.0789,13.5953,7.95,0,8.4249,5.555,0,0,0,1.8597,7.618,8.7305,11.8238,0.5243,10.8105,11.7956,0.5243,6.1069,4.518,11.019,8.2091,10.4977,0,7.2785,15.5684,5.9724,7.5821,10.1855,8.9303,6.1252,13.4861,5.4138,13.9555,6.0023,7.2538,8.1435,10.0357,1.2108,0,0,6.3588,0,5.1186,9.6476,8.1875,7.4144,11.1136,6.9558,9.734,0.5243,6.5259,3.1821,10.8566,0,1.461,7.3768,10.3017,0,11.3863,0,0.5243,2.5411,8.2408,0.908,0.5243,8.8045,3.4115,7.8189,8.5817,8.2615,0,7.7294,10.9036,0,12.5984,0,1.8597,9.4284,8.8504,0.5243,7.2203,8.4305,8.9509,0.908,9.8292,7.2118,6.0791,10.5759,0.5243,5.0247,11.3079,6.3665,8.1919,2.8349,9.7466,0,0,7.373,7.4761,7.8793,3.4698,5.3061,8.399,10.6399,2.3057,2.5411,3
2.9079,4.2064,2.0291,5.153,5.2982,4.9442,1.0194,0,10.4614,13.8003,2.2528,1.0194,4.681,6.9087,6.9572,1.0194,9.5957,2.1453,4.4519,3.2043,11.296,0.4248,2.0291,14.4757,1.9027,3.8433,7.7132,10.3892,5.1107,2.7957,6.2019,6.7248,14.0151,2.2528,0.7526,0.4248,0,0,2.6955,7.0003,4.2329,6.286,3.7727,16.9323,7.6458,6.3297,5.9687,9.8566,5.2855,5.8959,11.2754,2.0291,9.4508,2.1453,1.9027,5.5718,7.8198,13.7902,0.4248,0,1.4393,7.9047,1.9027,7.3812,7.1538,4.2845,12.1912,0,5.7658,1.9027,5.9206,6.4976,6.3601,9.5338,5.9529,4.2329,11.127,8.0664,11.8998,0.7526,3.3077,5.0964,4.7001,9.4739,6.4644,8.133,1.4393,6.348,6.5565,5.2855,5.4414,5.1668,8.8756,12.4514,5.323,8.711,4.2329,6.4247,9.3969,7.3573,9.4932,6.1041,10.7888,8.0737,1.4393,3.2043,6.0969,0,5.9042,4.6419,11.0166,2.6955,6.1466,9.9314,8.1082,9.8139,11.911,1.2446,3.6986,14.2599,0.4248,5.5821,8.469,10.8333,10.4621,5.2208,0.4248,6.1878,4.622,9.8746,0.598,10.0802,8.2201,3.4042,12.9272,10.5045,13.421,7.2016,11.7424,8.6625,8.3301,3.7361,0,0,12.0822,0,0.4248,12.1818,7.9829,7.2831,7.302,0.7526,6.8153,7.7527,8.6071,1.7466,11.4905,6.3541,3.2043,9.8205,10.7767,0.7526,8.763,0,2.1453,1.6108,10.3579,8.3176,5.2075,7.7249,2.0291,10.353,7.3901,6.0229,0,5.9368,5.7567,2.9079,12.3258,0,6.9331,11.0723,5.9766,8.0682,7.4841,8.7602,7.8329,10.7231,11.1875,7.1642,5.8959,8.6569,1.4393,4.7921,11.3534,4.7742,8.4648,6.8585,6.47,5.0672,4.4291,5.8105,4.9281,6.1255,2.8405,6.6182,6.5031,7.6943,10.887,1.7641,1
5.4437,2.2455,6.8871,5.5627,8.3572,13.1419,2.5267,0,10.4493,7.9381,3.2486,1.6046,6.3509,3.69,10.6011,3.196,7.8149,0,8.2141,10.9874,11.1135,0,2.7991,14.4962,6.5209,6.1022,8.9027,14.991,0.4224,1.6254,9.703,8.5318,11.6399,0.7488,3.0847,1.4334,4.3498,4.9028,6.1022,5.4771,4.3009,0,0,10.7739,8.4244,5.0582,11.84,7.2548,11.1304,8.0623,10.8916,2.8325,3.0847,9.4962,0,5.9753,7.7639,15.349,0,2.4389,8.0198,6.3509,6.2769,2.6877,7.1687,1.8959,13.9241,3.3958,12.9385,4.0275,7.336,8.0292,10.7708,13.6723,8.9332,0.7488,10.8202,3.7998,10.4816,1.7576,5.9033,5.185,7.92,7.5076,12.2683,12.7331,9.486,4.2502,4.8875,3.2486,8.3162,4.5516,9.8041,12.8808,6.0062,6.9239,5.9517,8.6562,4.672,6.5209,9.1723,6.5209,0.4224,4.6131,2.8325,10.5785,8.5131,0.4224,8.6611,3.8346,2.3455,5.6917,10.2216,5.2765,7.7134,7.9678,11.1015,0.7488,8.6378,14.2732,3.0257,6.784,7.0699,10.845,15.1258,6.94,2.022,7.7549,12.2586,6.862,2.6094,10.2298,9.428,3.3484,13.8489,10.404,14.3759,6.9036,9.5463,9.761,9.7111,5.6137,0,0.4224,6.4884,0,1.4334,10.4408,4.6131,12.9732,10.8567,2.022,8.697,0,7.342,3.4861,10.7292,6.2895,5.7837,6.7615,11.1172,7.3601,11.8565,1.0147,3.9661,4.2502,4.1431,7.4804,0,8.7239,4.1431,9.998,8.4527,7.5683,0,7.339,4.1977,0,12.7462,0,5.2638,11.3006,7.9854,8.0608,8.2125,12.5205,8.8139,1.4334,10.2524,9.3557,6.0878,11.5455,1.0147,6.3569,12.0673,7.372,8.6815,3.0847,9.6111,7.711,1.6046,9.7181,6.563,7.8621,5.9675,5.4095,8.5839,9.5057,3.0847,5.9675,3
5.338,0.7747,0.4387,5.4711,10.3259,9.2258,1.2759,0.4387,10.8854,5.4478,1.9422,3.1975,3.0812,3.499,10.5256,3.1405,10.3911,0,5.8633,7.0224,8.4095,0,3.0193,16.2298,4.6534,6.2744,9.0551,13.8895,6.7111,1.2969,7.2339,5.2598,13.2413,1.0469,3.1975,1.9422,8.7093,1.8022,5.0592,7.7947,2.3963,0,3.1405,14.0565,7.9603,3.4529,12.427,7.0224,6.6664,8.4348,3.1405,3.0193,1.0469,5.7911,0.7747,5.8721,9.1565,10.843,0.4387,0,1.9422,6.4779,3.3561,8.1291,6.9865,1.2759,12.9826,2.4905,0,4.5032,8.3241,7.1361,7.8733,6.8104,9.6526,0,13.1642,5.1341,11.895,0.4387,5.9653,6.7592,7.1542,8.3744,5.1772,9.373,9.1402,4.1459,5.1788,1.8022,6.2341,1.8022,3.9933,13.4941,5.0896,8.3077,4.1166,8.3928,4.826,6.8729,8.8167,6.6254,1.0469,6.0985,4.5257,0.7747,8.0109,0,8.6896,2.8869,2.2955,0.4387,8.8724,3.9933,9.4738,8.6313,11.7223,1.0469,7.2684,14.0222,5.5498,7.2107,7.0145,10.3143,16.0486,0.7747,2.2955,7.9685,3.1405,4.8617,0,9.8455,6.8773,5.9978,12.3728,9.9225,14.3622,7.7237,8.63,11.1497,10.6838,5.6451,0,0,8.0807,0,0.4387,11.2951,6.6045,10.8503,12.7497,3.3561,9.1735,2.8159,8.3193,4.3818,10.3307,2.2955,4.2839,7.1792,11.9852,7.605,10.8949,0.4387,4.9801,2.8869,7.5513,10.8903,0.7747,10.027,4.4338,13.4282,8.9102,8.7215,0,8.6065,6.2941,0.7747,12.5382,0,3.1975,13.5856,7.7947,8.411,7.4406,9.0298,8.7456,8.6908,8.0058,9.4314,6.646,10.2276,1.2759,7.0459,6.1281,6.1281,8.7069,2.1871,9.3275,7.5568,1.0469,6.0834,7.1578,8.8053,5.5166,6.1208,8.8615,8.9209,4.844,6.3642,3
3.3896,1.5341,4.2844,5.3842,7.6513,4.5985,2.2607,0,7.6064,6.1624,4.9914,1.5341,9.2518,4.3529,8.5991,1.2762,6.2903,0.962,2.7416,11.3029,12.7241,1.5341,3.8823,17.3182,4.0151,6.8485,6.001,8.8375,8.5832,0,9.3653,2.2607,13.526,0.5597,0,0.962,7.5636,0.5597,1.9426,10.7818,9.42,1.9426,6.2903,7.9063,5.7573,0,9.2818,6.4861,0,6.8992,2.0155,0.5597,6.7817,5.8191,0.962,5.8785,7.4509,14.3747,0.5597,0,9.4652,2.2607,2.3967,9.5515,6.172,0.962,9.9217,2.5211,0,2.7416,7.5816,7.7403,6.6103,8.427,6.968,3.3228,13.384,2.3967,10.8125,0,1.2762,3.9722,4.6808,10.1751,4.0568,6.4396,0.5597,4.2844,5.0545,3.2528,5.0951,6.104,3.5145,14.6998,0.962,7.724,2.1104,7.3201,4.9698,6.5458,4.7837,1.7528,6.1432,7.1475,1.9426,2.7416,8.4949,0,7.3115,5.7823,10.8378,0.962,11.746,5.8432,7.3622,7.806,10.5691,8.0001,7.3286,14.2476,5.1539,5.4005,7.5046,10.3655,16.89,8.4428,4.2489,6.5458,12.5703,8.9147,6.1624,11.3519,7.9813,5.6249,12.6363,9.6586,9.1876,6.2278,13.3445,9.366,10.5799,1.7528,0,0,10.7424,0,6.1624,9.9406,10.6204,3.5145,9.7142,0,6.8264,5.2648,7.4312,4.1179,11.8712,10.5474,3.5145,6.8124,11.0898,2.5211,9.2872,0.5597,0.962,0,6.2815,1.2762,2.5211,8.6426,0.5597,8.5544,7.5993,7.0373,0,6.8305,2.5211,0,13.0754,0,10.254,10.4333,7.9867,7.9867,8.5361,0,9.1781,11.3228,10.3179,4.1751,2.2607,9.6078,0.5597,5.9015,9.1362,5.3342,7.0216,5.5684,8.5562,3.1017,8.8613,6.4784,7.3829,7.1571,3.5732,4.7072,6.7502,9.1459,14.2266,0,1
5.7781,1.1535,5.701,4.6718,4.0092,8.6592,2.6567,0.4939,3.6822,12.4418,3.4324,0,0.861,3.2587,10.3041,0.4939,2.6567,0.4939,6.485,8.3787,8.4942,0,4.364,9.6137,5.174,7.0885,8.1839,7.3848,1.7862,1.1771,2.8947,3.4324,11.6649,0,2.9128,0.4939,3.319,5.5204,7.5352,5.6433,0,4.0092,0,10.2018,8.8524,3.3768,4.0805,7.5604,10.1137,8.5782,11.2115,9.2647,6.3179,7.8957,2.9128,0.4939,8.3319,12.3234,0,0,2.9889,4.4201,5.5331,1.3965,7.8957,4.3923,7.9609,3.7712,7.9657,1.6045,7.3918,10.2891,8.6679,8.1323,8.1112,0,10.2971,9.1423,9.162,0.4939,3.8951,1.9475,3.8951,11.8572,6.2805,9.1423,2.3453,2.6567,4.8377,5.7674,8.204,10.6854,6.2653,10.017,4.9059,8.421,4.1485,8.6519,5.0192,7.2168,8.4595,7.4435,2.8324,7.4468,0.861,6.0599,7.2826,0.4939,8.4067,1.3965,4.6486,4.7395,3.5874,6.1539,8.5503,8.3591,11.6159,8.0391,2.2245,13.7855,0,6.7376,7.3236,7.6684,12.2908,0.4939,2.9889,7.6004,9.0631,7.0357,2.9889,9.779,7.8907,0.4939,11.4794,10.4178,7.1479,8.8332,10.6188,10.9951,2.7472,6.2499,0,0,12.9434,0,1.1535,10.9791,0.861,10.5292,3.486,0,8.486,0.4939,7.8273,3.2087,11.4288,3.5376,0.4939,8.4274,11.272,0.4939,10.6735,2.5602,4.4201,3.5874,2.6567,12.7926,0,10.6083,2.6567,7.4161,8.9378,7.1057,0,8.4015,2.7472,0.4939,12.9759,0,0.861,13.6213,7.4769,9.6167,7.6627,2.7472,8.194,8.8332,10.2346,8.2297,5.2989,10.5152,9.2045,8.3573,4.4201,7.532,9.2488,2.5602,7.367,11.5265,9.9477,8.4478,4.8661,9.4406,6.0862,6.6985,7.8221,0.861,0.4939,1.6045,3
